ID,Номер группы,Год создания группы,Порядковый номер группы,Id Образовательной программы,Дата начала обучения,Дата окончания обучения,Максимальное количество обучающихся,Текущее количество обучающихся,Состояние,Курс в Moodle,Id чата группы,Форма реализации,Id организации
b69a64c237c94a5caf63ca62798afb3a,СОДЗ-22217,2022,217,4c2dc7aa387640068531aded71f1d7e9,2022-09-12,2022-10-14,5,2,EducationCompleted,217,ab148cd649534f8aa690aa0ec71f4d01,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
6a694b9840b34c8381f35fdc89113abc,СОДЗ-22211,2022,211,499ede8dacbe490099b73bb2b872baef,2022-09-16,2022-10-15,9,7,EducationCompleted,90,b2de2d209ad24d0499ed3cad8ffc9c28,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
a66d053bafb048c1bc63d84ad657fe72,СОДЗ-22205,2022,205,6a6700ee847a4db7815c35c47d4daa56,2022-09-12,2022-10-14,10,5,EducationCompleted,217,3f9a626301b24d8a816fb084820aa272,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
24750b98eea74a8f858bb0676ab475ec,СОДЗ-22214,2022,214,9d4246f14e8d4f0781ce0d4d69d99186,2022-09-20,2022-10-20,6,6,EducationCompleted,,be8fb7f07a0845158e9a555c796ae499,3d558de54501e710bfea9e1e1da952d3,70845dac335d40beae183cc63f8e2a7b
20b33dbad4bb4351ae6dbd769ba7a1ff,СОДЗ-22212,2022,212,499ede8dacbe490099b73bb2b872baef,2022-09-16,2022-10-15,2,4,EducationCompleted,90,46970a37939f41fd8a23746881cebef0,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
55590cea8c004d92b433e3eb96908e7c,СОДЗ-22227,2022,227,57ebebafb2c3458da476f65aa0007b0f,2022-08-24,2022-11-02,25,1,EducationCompleted,,ff8ac9abd0f84a33acf044461a03371d,12643a654501e500bfea9e1e1da982b1,18893b62a7f24f5c8ee6086e2d19c789
5a73f66a7fe04175813ba77c73b0fab2,ЭЭЭЭ-22226,2022,226,b8b650547c04481ca7c6782c1005fe03,2022-09-13,2022-12-31,11,11,EducationInProgress,,b1b867209e3c4c859204a8406af868e5,3d558de54501e710bfea9e1e1da952d3,0173762d2fb74c57b9f594584e523927
c84800ea11fb40b698ecde85a1805709,ПЦОТ-22220,2022,220,025dc63c680748ea973e0c3283b91e39,2022-09-01,2023-12-30,29,29,EducationInProgress,,4eedeb5c4b2d48e09121cf1cfd10d3a4,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
f95ac995fadc499196238a4a57c78752,СОДЗ-22219,2022,219,ed1b0fd80e624baab1f561760e1edbe5,2022-09-19,2022-10-15,10,4,EducationCompleted,182,3b2b06f85a4b4f0b821b5cb0c6226dab,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
28cdad27d3ed48ea8c5159ebdd74bb76,СОДЗ-22215,2022,215,9d4246f14e8d4f0781ce0d4d69d99186,2022-09-20,2022-10-20,7,7,EducationCompleted,,48855655e16443469c806344ba317fdf,3d558de54501e710bfea9e1e1da952d3,70845dac335d40beae183cc63f8e2a7b
00a0f4a4427e418baab74dc77b91236f,СОДЗ-22204,2022,204,95cbd61426964b9e8ff742e6e9ce6b91,2022-09-15,2022-10-17,10,6,EducationCompleted,153,5123ff58fefd4985aa4d53068ff68d1b,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
5514784f89ed47efb2d874b57a6533d2,СОДЗ-22209,2022,209,5e09489229cf471cbd2f3858eefe8d11,2022-09-20,2022-11-17,9,8,EducationInProgress,,d22b3b20e60748e380545212120e04cf,3d558de54501e710bfea9e1e1da952d3,a74ae9d251bb4bbb9503ff15b3decdcb
c4e5dbbc853b44c2b42cfe9e9f9c6181,СОДЗ-22216,2022,216,6a6700ee847a4db7815c35c47d4daa56,2022-09-12,2022-10-14,5,1,EducationCompleted,217,ad4e6479bb5d42f19c496370cec79959,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
1dbe3d3668664655bf3d5e9f8c1bdf54,СОДЗ-22228,2022,228,e80f449663034111916a15ad1f7ceb2e,2022-08-24,2022-11-02,25,1,EducationCompleted,,17be1b4f2c1844429ccb925d6d1a2921,3d558de54501e710bfea9e1e1da952d3,18893b62a7f24f5c8ee6086e2d19c789
7f767028ef644119951831ede488980b,СОДЗ-22225,2022,225,00ad01d3a8dc44b391f0314ca04e547c,2022-09-20,2022-11-08,12,3,EducationInProgress,228,046fade6d2a34a209a8c932b86460ef4,12643a654501e500bfea9e1e1da982b1,7bd32918f7684b0b8e793cd8eda248a8
4c519802ef1e43f09c1b32072c19f4d2,МРОА-22238,2022,238,2d4d41ef3b494be393e860415950293f,2022-09-05,2022-09-30,23,23,EducationCompleted,,ca5f5bee062343ebb0cc900037f48d19,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
90a482fd9a0543019886eacd717d3c5c,СОДЗ-22256,2022,256,6a4d838aff1949cc82755f4610c06880,2022-09-27,2022-10-27,10,4,EducationCompleted,154,da2902284ddc431593c92d956b27b3ef,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
c103f98dbd7948e681eb60ca6827c1f1,СОДЗ-22233,2022,233,d5f024ed883249babff04e3bf9703aa6,2022-08-24,2022-11-02,25,1,EducationCompleted,,4105c4f2f1064cb7a6347964c60abb5b,3d558de54501e710bfea9e1e1da952d3,fd485a970a714b63b1cb4de36ed352ac
d8e7ef211426489b9ee275ea3aa0b8ce,ПЦЗП-22239,2022,239,7df28a3517a147f0936394b0492cd6af,2022-04-11,2022-07-01,5,4,EducationCompleted,,80102884ee274a43a96de5591fa6a90f,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
2fbd7ec71a1a4dce853fc9b550bff7bc,ОПДЛ-22236,2022,236,7569b80f0de24bdb9d33954bbca7736f,2022-09-05,2022-12-23,21,21,EducationInProgress,,4b79dff56ed44bb58a984e8da5f6570e,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
b466d9b8fe2144328a7de2391bd2f2d2,ТОРД-22234,2022,234,d9b112ff8e444ace95da490c6257747d,2022-09-01,2022-12-15,25,25,EducationInProgress,,1f503bc1f3b54e99a2395b373dc9379a,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
c67594b176a14bc6801aeec79fed3ca3,ОПДЛ-22237,2022,237,ffea11cc43f94bfe915ee073fa677d45,2022-09-05,2022-12-15,21,21,EducationInProgress,,b2dcb3448ba549cf8021e4d903b09ef1,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
4c9b9b3647ba48f187f34ebd256d2230,ЕМВС-22242,2022,242,2411303cf90a494c93050c5774a49760,2022-06-22,2022-06-29,4,4,EducationCompleted,,2a4bb137d1ec4dc9adf5dce6852d9f28,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
eadedd3d163d47cdbe7e4f1bc6bd95f6,МАСТ-22250,2022,250,0414a98850c84a65bbce30c2b35c581a,2022-09-01,2023-02-28,25,23,EducationInProgress,,992a927f51a74415b8801d4239f79c5b,3d558de54501e710bfea9e1e1da952d3,7bd32918f7684b0b8e793cd8eda248a8
334f7b8f4e4244e3b8321bb9228fe09d,СОДЗ-22232,2022,232,349823a4eedb4dbfa63c5781bc13f3b8,2022-08-24,2022-10-06,25,1,EducationCompleted,,7080bc0d6e26410bbd9bd2c13b2c7cb3,3d558de54501e710bfea9e1e1da952d3,fd485a970a714b63b1cb4de36ed352ac
5f7caa1c18d74351b8e0f28c70232fd0,СОДЗ-22246,2022,246,95cbd61426964b9e8ff742e6e9ce6b91,2022-09-15,2022-10-17,10,5,EducationCompleted,153,a7f49f6c3bb848b79e66b4166e10900a,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
15f530985f3c46a98d8ea0e555094dff,ППСЗ-22249,2022,249,c82163a73c634975a64586f4afebe565,2022-04-18,2022-09-16,5,5,EducationCompleted,,18c03f75333a409b977c858538726f48,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
819992907a3f456e95da35db64e81076,СОДЗ-22222,2022,222,df9d15483ee944a4bd1a7cdc6d651930,2022-09-20,2022-10-20,6,4,EducationCompleted,,0f9411a56dd34a29a3ecc6519b096557,3d558de54501e710bfea9e1e1da952d3,70845dac335d40beae183cc63f8e2a7b
9b138945c6bb4fcfb98be65fc995e9f9,ПРОБ-22251,2022,251,fe3348c4ff0e43178bae8ad1c1f0528c,2022-09-20,2022-09-20,12,0,EducationCompleted,,e5493b23595c43809658d9fc299a40a2,3d558de54501e710bfea9e1e1da952d3,7bd32918f7684b0b8e793cd8eda248a8
d4d9d48c53084f04a95dad5ba34303ad,МРОА-22245,2022,245,2d4d41ef3b494be393e860415950293f,2022-09-05,2022-09-30,22,22,EducationCompleted,,2c2946991d73418d9cbe105cadab44df,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
af20d9ea77e64b0aa90124f3fee564d8,СОДЗ-22253,2022,253,8e6118fdc7004f47aca568cee05a54c3,2022-09-26,2022-11-14,7,7,EducationInProgress,146,030520a69e1247709cb4b740af20ff90,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
252f427e022848f7b5d7a77560886220,СОДЗ-22240,2022,240,4596a705de6747fa98f85535529a1772,2022-08-24,2022-10-06,2,1,EducationCompleted,,cd61eba13e3848d4a8b6b806504bd126,3d558de54501e710bfea9e1e1da952d3,fd485a970a714b63b1cb4de36ed352ac
31428a5174fc496a9d9fdfc457ce477a,СОДЗ-22235,2022,235,0cd3d5f7c58243508574a03edafdc227,2022-09-20,2022-10-17,12,12,EducationCompleted,,69e7c6534c9b49459d5d66f26c9a39f7,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
294a7f748ac742fbb7e4ce054e148915,РЕДВ-22248,2022,248,2de19051403b4a05a70242416a9aa4b9,2022-09-27,2022-09-30,15,15,EducationCompleted,31,8a961b81e3b94c72863e4fa6b02fc8e0,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
76f0699198d04f0484a45df431f89ae3,СОДЗ-22223,2022,223,df9d15483ee944a4bd1a7cdc6d651930,2022-09-20,2022-10-20,3,3,EducationCompleted,,2d151613bdb843f2a8a6d21e69df8705,3d558de54501e710bfea9e1e1da952d3,70845dac335d40beae183cc63f8e2a7b
2e8299a282a54fcca06da8368b9d0026,СОДЗ-22213,2022,213,be1fd0185fab48ce8caab12107a72c85,2022-09-15,2022-10-14,5,5,EducationCompleted,,47af544a2a494f948cbcbada8ca00bfd,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
8eed077db50849749e2375d22623329b,СОДЗ-22252,2022,252,ed1b0fd80e624baab1f561760e1edbe5,2022-09-19,2022-10-15,10,5,EducationCompleted,182,d0f43f565ae04fd5a3ee69363e30252c,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
afd9bc7be03a43308d3fa8dd47e01d99,ПСПК-22241,2022,241,1ebde485d8b54b7aa3d277c1cf6751f6,2022-09-12,2022-09-23,10,8,EducationCompleted,,1c7e37121e154d028b39fa276c52c85f,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
1611596c615c491aafb9498d75f6d942,СОДЗ-22254,2022,254,8e6118fdc7004f47aca568cee05a54c3,2022-09-26,2022-11-14,2,2,EducationInProgress,146,d4445e714f0040e287193a86c9829b9c,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
dd7e4c09c8834ea1931edece77235635,СОДЗ-22267,2022,267,588b034bc6d04586b271d64945582c34,2022-10-10,2022-11-15,7,4,EducationInProgress,222,ecf378dc1fa041b8ba8899dc37489b11,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
10dad8fb6b3d4167b3bfb199369a4ef5,СОДЗ-22263,2022,263,8180989525d9451db4c9632427ae841e,2022-09-30,2022-10-27,2,2,EducationCompleted,,62009637e21a45aab629ecf559423db7,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
485a0f5be469474ea4f65b5300054fa2,ПРПМ-22277,2022,277,59d949c622ef4bdbac2849dd12dc6b84,2022-10-19,2022-11-10,25,14,EducationInProgress,172,f6252e21038b4907a9486dad2c18513d,12643a654501e500bfea9e1e1da982b1,92299301d3464f9989b4771985b56e0c
a2a91e7e0cb94e378c09c66ed4eb608a,СОДЗ-22274,2022,274,0cd3d5f7c58243508574a03edafdc227,2022-10-13,2022-11-10,8,8,EducationInProgress,,9616b2fc6e4443628967b9d649169bcc,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
b802bd8b2caa4ec480494aafcd850d2d,ТЕХН-22258,2022,258,0ae98dc1ec8f4ad4b986ca2aa8b6211a,2022-09-07,2022-12-30,15,13,EducationInProgress,,9e0f09a7f4f94995b6dd00892a6d7b70,3d558de54501e710bfea9e1e1da952d3,3b6a2fe437e04869a5846f98b6a74a61
f6122778151c40dea2dd377fe365a37c,СОДЗ-22266,2022,266,16986a032c9b4f7aa805be6e80c8f910,2022-09-20,2022-11-30,5,1,EducationInProgress,,f7fb7a6c5dfe47f39d36798a04478626,12643a654501e500bfea9e1e1da982b1,03fb0ff60af74ac69d432d1aabcd26af
a967ca189e91437b8820dde01b5b8353,СОВЗ-22255,2022,255,fdf580fb73224c0bb470ca393a8c371c,2022-09-26,2022-09-30,44,44,EducationCompleted,,ef1aedc21edc4bacbe44f2ca430e795b,12643a654501e500bfea9e1e1da982b1,f579b35cd4ff47a0ac7c23e1bf048d04
3e2010c4bfe64df2ae864779fc70e390,СОДЗ-22270,2022,270,3f82991bf0384d5499a34bb30e4f0c35,2022-09-21,2022-10-25,5,1,EducationCompleted,,39b0d03781d141ecb82ec1ae3f573151,12643a654501e500bfea9e1e1da982b1,18893b62a7f24f5c8ee6086e2d19c789
62cf9092364a4ab99a492f89e135fc41,СОДЗ-22247,2022,247,02390aff403e4a6e8c00b45be1a377d3,2022-09-26,2022-10-26,10,7,EducationCompleted,126,b92450c0410343e899e3346f8edb5c07,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
9975be70b8aa4f3a925f3e1e613d21d5,СОДЗ-22259,2022,259,8b6e2455d78f4f04b11d771b350f0e3b,2022-10-05,2022-10-26,25,5,EducationCompleted,,be439eb8ef6a46f8a5acb95b03c3c0aa,3d558de54501e710bfea9e1e1da952d3,97cdc409fa274370a1a879074f98815e
13193002f482487885d621c6f4dc1fed,ПРЭК-22276,2022,276,97a38423388040f6a76817f4f7c80929,2022-11-14,2022-11-28,25,4,RecruitmentOfPersons,79,dd941b2f855e4573a9c899e6f2e302d0,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
a8763ca65d25487a80e96289e82c8f7f,СОДЗ-22268,2022,268,d6781a451e6549dfaf2e1b647e2a49cf,2022-10-10,2022-11-15,3,2,EducationInProgress,222,9370b862662f42618e8984338d874dc8,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
10ff27e1c7b34b4db1bb109b5273f743,СОДЗ-22269,2022,269,588b034bc6d04586b271d64945582c34,2022-10-10,2022-11-15,5,1,EducationInProgress,222,2266f540f0034f1bbfca76c97aec8842,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
e7726cd68a8c4bb3b25eb4d14fbed9bf,МСПО-21173,2021,173,b106d261ca14499689456987f8569d0c,2021-09-01,2022-11-19,19,19,EducationInProgress,,58a7017865ab4a5493e82aae5932de68,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
7b5f62d35b63472487fdaa6e71033441,СОДЗ-22243,2022,243,9bfae0612ad6402abd7906602e26c94c,2022-09-26,2022-10-21,1,1,EducationCompleted,,599c63883e5740279bc2620ffccf96c1,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
ab73b5237f3e4b88b925030c7eaa12ab,СОДЗ-22244,2022,244,9bfae0612ad6402abd7906602e26c94c,2022-09-26,2022-10-21,15,15,EducationCompleted,,9021001223ff422782a4176c7ca46eae,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
271d6454f59f456391a30e6a6a409c21,СОДЗ-22264,2022,264,0d17dbd680624ad98d15c323405745dc,2022-09-15,2022-10-15,5,4,EducationCompleted,,e58460854edc454c83c7626719b0ca2c,3d558de54501e710bfea9e1e1da952d3,c915eb3e69e34952a24f6a29a429ef78
df07e180e736438ba7b049f8336a9600,СОДЗ-22265,2022,265,0d17dbd680624ad98d15c323405745dc,2022-09-15,2022-10-15,5,1,EducationCompleted,,de89e6b271e34d14b74bded67828eb8a,3d558de54501e710bfea9e1e1da952d3,c915eb3e69e34952a24f6a29a429ef78
2a82f035d6df496696caf94c79a7f6df,СОДЗ-22257,2022,257,23b5ab9b43e941a5a9da6b077ae71353,2022-09-26,2022-10-21,13,13,EducationCompleted,221,16716421ea1945e4b27791a1fa19353f,12643a654501e500bfea9e1e1da982b1,6e4dffdbdc524994be59b749ce2c95c9
3ba6677511714847ad7d888558671ea3,СОДЗ-22260,2022,260,28e749074d43436a8f829d86d3d18334,2022-10-05,2022-10-26,25,5,EducationCompleted,,7ad959466069439b8c187416a93a9999,3d558de54501e710bfea9e1e1da952d3,97cdc409fa274370a1a879074f98815e
3fa0523847d9421babb257afbc5e0268,СОДЗ-22273,2022,273,0cd3d5f7c58243508574a03edafdc227,2022-10-13,2022-11-10,1,1,EducationInProgress,,828739b5b67a48b9935f4264f5cb7a16,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
6807c896441a427284dc994bd5ca688d,СОДЗ-22284,2022,284,1cc19fbe54a0411b894fa38745bfc023,2022-11-10,2022-12-09,15,6,RecruitmentOfPersons,,1fb8e4d22a024e8896c1ca37b354a3de,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
31cfe6a9874941fa864845feeaf77f86,СОДЗ-22291,2022,291,9247b376e142455d96bfff85517fc235,2022-10-25,2022-11-22,16,16,EducationInProgress,,b53d00c42cae471699c70c79d1f8a403,3d558de54501e710bfea9e1e1da952d3,6e4dffdbdc524994be59b749ce2c95c9
1346a0e41ee14b97a60d4881fefbc053,СШВВ-22292,2022,292,f0e3dc73877846db9f0aba15acc15b20,2022-10-18,2022-12-15,10,0,EducationInProgress,,c7fd2f5374fa4142be6bc0a1f37f24aa,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
a763799231a3433fbc0e40e225076e88,ДРПД-22280,2022,280,3ee7897059544b90a7ef9b6397d1ed5b,2022-10-15,2022-10-29,25,25,EducationCompleted,,d97206dc08eb43299c9f44ee83e0d0a0,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
0160026a77da47ed8663fe53cb14443b,СОДЗ-22287,2022,287,6fc02f6193e44f06bec103b3f145b6ff,2022-10-21,2022-11-03,10,10,EducationCompleted,,c10824c06a264b3c9fce75717bc12bae,3d558de54501e710bfea9e1e1da952d3,1ef374f9ba5a484b97674c28ee3d77f6
cc441e22419b4230aab49a09e90a763a,МСПО-21174,2021,174,b106d261ca14499689456987f8569d0c,2021-09-01,2022-11-19,20,20,EducationInProgress,,a3bf432cf20d4cb1ba74c5f5e90400aa,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
f2f2bb3c268f4ec9869bd6b8fbd03c77,МСПО-21175,2021,175,b106d261ca14499689456987f8569d0c,2021-09-01,2022-11-19,23,23,EducationInProgress,,762e636600474695aed9bcf734a49601,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
88103a60597242e8b181ab4b138b7886,СОДЗ-22281,2022,281,5a580393badf4293bfa50130520fb1b5,2022-10-14,2022-11-11,16,3,EducationInProgress,162,b8a76de774984e098c66abe72704ee8e,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
2a1eec7a55ff475782297ecd55561707,МСПО-21176,2021,176,b106d261ca14499689456987f8569d0c,2021-09-01,2022-11-19,25,25,EducationInProgress,,bed41a985c214a11b41b78cf4f1966b7,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
bda0974981244999bc48c13f59e109f9,СОДЗ-22286,2022,286,10da4b3750664060b5fb32e02efb8f73,2022-10-25,2022-12-06,12,9,EducationInProgress,135,ce3cca0f9b7b402a9a06080d53af350b,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
fc129eaa3bea423eb75c623810530073,СОДЗ-22275,2022,275,9bfae0612ad6402abd7906602e26c94c,2022-10-13,2022-11-10,7,6,EducationInProgress,,1f62f07cf5a6445abe7c83291218f0d5,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
17764c6e1c364765b0b07246811c6ce4,СОДЗ-22298,2022,298,a1fd91d141b94b29b4cd1610628271c7,2022-11-02,2022-12-02,6,4,EducationInProgress,97,2ca936054d78473d916e1b3cc21e5910,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
a462515ae9144fb48311d0f30768b311,СОДЗ-22293,2022,293,95cbd61426964b9e8ff742e6e9ce6b91,2022-10-25,2022-11-22,10,7,EducationInProgress,153,b5010bb642894a97aae2471db433a636,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
e526df0f6b444867a4fc34f696c71113,СОДЗ-22289,2022,289,6fc02f6193e44f06bec103b3f145b6ff,2022-10-21,2022-11-03,10,10,EducationCompleted,,46dec8f747734e63ab7cf7e0f213ad6f,3d558de54501e710bfea9e1e1da952d3,1ef374f9ba5a484b97674c28ee3d77f6
5aba3b56e1f745aabfe15f1eb39a01e8,ПКВМ-22282,2022,282,5415ce1066d34c499f9a9c536e889f20,2022-10-20,2022-11-11,25,0,EducationInProgress,3,474f7492dfe649e88f84a79c3da12449,12643a654501e500bfea9e1e1da982b1,92299301d3464f9989b4771985b56e0c
c25387fc95e749a39dca91df7e57e2d5,СОДЗ-22278,2022,278,5a580393badf4293bfa50130520fb1b5,2022-10-14,2022-11-11,16,6,EducationInProgress,162,cef96fe61ecc4959b4aa83e66790fed5,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
414eab7e8bb84f789826362ee333a65f,СОДЗ-22290,2022,290,10da4b3750664060b5fb32e02efb8f73,2022-10-25,2022-12-06,2,1,EducationInProgress,135,2b8a6916bc86403089471d9b7751245b,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
54e35714538841d18b902d8ec528e774,СОДЗ-22295,2022,295,95cbd61426964b9e8ff742e6e9ce6b91,2022-10-25,2022-11-22,5,1,EducationInProgress,153,de609b533c00444ba7396d37db436e1e,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
0b702d1163af4ee2ba3f2df98d79e35c,ДРПД-22288,2022,288,3ee7897059544b90a7ef9b6397d1ed5b,2022-10-20,2022-10-24,15,15,EducationCompleted,,c4fe4321435245aeb3a090268638e208,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
e4f8cbdfed9b44868181ae4c1240f8c1,СОДЗ-22294,2022,294,ffd37069f2384405b34750c3803f64ed,2022-10-25,2022-11-22,5,1,EducationInProgress,153,8cd2bcbcce404b3bb33de7c507226ccd,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
ffe03ec8fb90449894496ef5ff09605d,МРОА-22297,2022,297,65baaef920b448cabe8084f62f28800e,2022-09-08,2022-12-07,22,22,EducationInProgress,,8b7fb9cb5fc7422ab86788576eacf727,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
93c0416cac0c4fc09c335f4878bac578,СОДЗ-22261,2022,261,5cd40450aa354c28bbb77ecf26614e71,2022-10-05,2022-10-26,25,4,EducationCompleted,,4c671db77aaa442e87773cff47d736ec,3d558de54501e710bfea9e1e1da952d3,97cdc409fa274370a1a879074f98815e
cb228102188f400ebece3a7a04a1b6e2,СОДЗ-22262,2022,262,02390aff403e4a6e8c00b45be1a377d3,2022-09-26,2022-10-26,5,3,EducationCompleted,126,818a9915755e4bb9850a08c0d20f9873,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
0c55d126258e4972800ff69ee0169a41,МРОА-22296,2022,296,65baaef920b448cabe8084f62f28800e,2022-09-08,2022-12-07,23,23,EducationInProgress,,3240f6c07f27439ab11b877373dffefa,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
890ed6379f5d4e4f9e1124e1c76ebaf6,СОДЗ-22271,2022,271,3f82991bf0384d5499a34bb30e4f0c35,2022-09-21,2022-10-26,5,1,EducationCompleted,,2123df7e278047d5b28e148558e2f612,12643a654501e500bfea9e1e1da982b1,18893b62a7f24f5c8ee6086e2d19c789
516b41dca38a477392798378232fc2d2,СОДЗ-22272,2022,272,82fbd5fb355a469e927117fd712dad06,2022-09-21,2022-10-26,5,1,EducationCompleted,,eb9ba540ff0046dfa7464c97034402af,12643a654501e500bfea9e1e1da982b1,18893b62a7f24f5c8ee6086e2d19c789
24498bbb174a46818c739aa9bec437b1,СОЗД-22283,2022,283,6ff1247d88614457be2a0ab3265d4216,2022-10-17,2022-10-27,25,25,EducationCompleted,230,a9b8d08309cb41faa7198e25b29d27e2,24688da54501e501bfea9e1e4da982e2,db460d278ff541b5831828dc0a0775e1
d80e294b21c34865a63603f4d4ed9ee2,ООДП-22279,2022,279,a91b7ad8aa664d3badc5e18b260d12e6,2022-10-19,2022-10-27,10,7,EducationCompleted,37,f3765d94d73b4d3b84388c456892ba29,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
e3139f079bce4976af3e4e64e643681d,СОЗД-22285,2022,285,6ff1247d88614457be2a0ab3265d4216,2022-10-17,2022-10-27,25,24,EducationCompleted,230,a495a14ad22a401e81e5fed6fdd131ce,24688da54501e501bfea9e1e4da982e2,db460d278ff541b5831828dc0a0775e1
947dd9f2855f4c76b26d4efc790712ce,СОДЗ-22305,2022,305,a1fd91d141b94b29b4cd1610628271c7,2022-11-02,2022-12-02,1,1,EducationInProgress,97,1c28644f6df5474a81b60dbb4d08876b,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
e654e2a09e934c33bb81d35c7ff3d35a,ОТВА-22315,2022,315,5b8a887cfea34680998e6914653053ea,2022-09-13,2022-12-30,14,14,EducationInProgress,,1752b48ad2ea46ff8473e3e91699e967,3d558de54501e710bfea9e1e1da952d3,0173762d2fb74c57b9f594584e523927
d97ae3e8b95943af9223f318452b5699,СОДЗ-22311,2022,311,8e6118fdc7004f47aca568cee05a54c3,2022-11-09,2022-12-15,4,4,RecruitmentOfPersons,146,fb15d2e578e14c16b57ced61dbab2dc9,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
ec802ef7188445e98cf8213619d9cad2,СОДЗ-22312,2022,312,8e6118fdc7004f47aca568cee05a54c3,2022-11-09,2022-12-15,1,1,RecruitmentOfPersons,146,ccafbf57b2fc4b0ab67a127b37baa7dd,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
